user_id,item_id,rating,domain,living_place,join_time,time_bin
2664,129396,0,movie,上海,2011-10-02,78
2079,47002,1,book,广东深圳,2008-07-24,39
1785,35910,0,book,北京,2011-03-09,71
829,200108,1,music,广东广州,2011-11-12,79
1305,127329,1,movie,北京,2006-03-08,11
2702,4014,1,book,广东广州,2008-04-15,36
1505,147357,0,music,"London, United Kingdom",2008-07-27,39
657,96593,1,movie,北京,2010-10-22,66
263,120400,1,movie,四川成都,2016-09-09,137
2595,129660,1,movie,"San Francisco Bay Area, United States",2007-03-25,23
362,105592,0,movie,山东青岛,2017-06-13,146
2267,112076,1,movie,福建福州,2011-12-14,80
568,97563,0,movie,四川成都,2010-05-06,61
2057,95935,0,movie,,2010-12-08,68
2159,127300,0,movie,北京,2009-05-27,49
1185,209879,0,music,上海,2009-05-24,49
1635,42957,1,book,"London, United Kingdom",2010-08-15,64
2254,17101,1,book,"Atlanta, United States",2009-12-09,56
2213,120492,1,movie,"New York City, United States",2009-03-13,47
2448,194962,0,music,浙江绍兴,2009-12-31,56
146,125142,1,movie,上海,2009-09-28,53
499,96540,0,movie,浙江绍兴,2008-12-10,44
1666,97015,0,movie,广西柳州,2013-04-15,96
2516,135193,1,music,江苏苏州,2007-03-10,23
1984,116145,0,movie,江苏苏州,2009-08-16,52
856,137949,0,music,广西柳州,2012-01-01,81
1314,129164,1,movie,黑龙江哈尔滨,2005-09-18,5
502,125536,0,movie,江苏苏州,2008-12-14,44
953,103994,1,movie,北京,2012-08-10,88
1867,68643,1,book,北京,2007-09-14,29
1369,98121,0,movie,"Ciudad de Panamá, Panama",2009-04-20,48
1682,27224,1,book,"San Francisco Bay Area, United States",2006-04-29,12
1920,122884,0,movie,上海,2014-09-10,113
2414,127461,0,movie,北京,2009-05-25,49
1918,62114,1,book,北京,2009-11-12,55
2261,83221,1,book,广东深圳,2007-10-20,30
2259,170821,1,music,北京,2009-09-19,53
2666,104370,1,movie,江西赣州,2011-02-13,70
486,98326,1,movie,"Paris, France",2008-09-13,41
1109,102955,1,movie,上海,2014-02-19,106
2159,106725,0,movie,北京,2009-05-27,49
2639,154139,1,music,贵州贵阳,2006-08-22,16
583,104244,1,movie,四川成都,2010-06-03,62
2128,5637,1,book,广东广州,2008-03-19,35
2389,95925,1,movie,北京,2009-09-26,53
2254,8075,1,book,"Atlanta, United States",2009-12-09,56
19,122235,0,movie,广东深圳,2006-01-16,9
1920,126827,0,movie,上海,2014-09-10,113
507,97173,0,movie,山东青岛,2008-12-25,44
1314,1378,1,book,黑龙江哈尔滨,2005-09-18,5
212,105451,1,movie,湖北武汉,2016-05-12,133
537,186447,1,music,"高雄, 台湾",2010-03-07,59
1851,118541,0,movie,浙江杭州,2007-01-05,21
2109,124255,1,movie,广东东莞,2006-02-21,10
2518,107753,1,movie,湖南长沙,2008-12-22,44
1666,104614,0,movie,广西柳州,2013-04-15,96
1943,128623,1,movie,江苏苏州,2009-02-12,46
1577,127581,0,movie,上海,2009-09-29,53
1094,102120,1,movie,湖北武汉,2013-10-21,102
2300,107425,0,movie,山东济南,2012-11-30,91
2459,110401,0,movie,北京,2010-10-21,66
1570,189121,1,music,北京,2009-08-08,52
1583,102365,1,movie,上海,2006-04-21,12
1688,96074,1,movie,北京,2009-09-11,53
1628,26122,0,book,"Berlin, Germany",2010-06-05,62
2477,128337,1,movie,"Toronto, Canada",2016-07-07,135
2622,122775,1,movie,山东青岛,2012-11-21,91
2172,114515,1,movie,北京,2006-09-23,17
499,127589,0,movie,浙江绍兴,2008-12-10,44
2292,110171,0,movie,北京,2007-11-26,31
2300,105811,1,movie,山东济南,2012-11-30,91
1643,202344,1,music,江苏南京,2010-04-06,60
583,42679,0,book,四川成都,2010-06-03,62
1965,100207,0,movie,北京,2009-05-18,49
2005,71830,0,book,黑龙江哈尔滨,2008-01-29,33
1997,103006,0,movie,上海,2006-07-14,15
2689,107160,1,movie,北京,2011-12-24,80
1743,99895,0,movie,山东烟台,2007-02-26,22
1192,153257,0,music,广东广州,2006-04-15,12
2368,103440,0,movie,北京,2005-12-19,8
2018,124678,1,movie,上海,2009-01-08,45
2448,149460,1,music,浙江绍兴,2009-12-31,56
1877,207825,1,music,上海,2008-08-07,40
640,96447,0,movie,香港,2010-09-10,65
1217,35808,1,book,"P'yŏngyang, North Korea",2010-04-03,60
518,96460,1,movie,广东广州,2009-01-16,45
510,125531,0,movie,"London, United Kingdom",2010-02-02,58
86,129677,0,movie,"Swansea, United Kingdom",2015-05-28,121
1920,95883,0,movie,上海,2014-09-10,113
1899,38005,1,book,北京,2008-07-25,39
1411,126232,1,movie,上海,2006-03-18,11
1717,120187,1,movie,上海,2008-06-21,38
723,127249,1,movie,四川南充,2011-04-05,72
2035,97433,0,movie,北京,2011-03-07,71
1342,204939,1,music,"P'yŏngyang, North Korea",2010-04-16,60
1209,96218,0,movie,山东济南,2011-10-08,78
2014,103801,0,movie,陕西西安,2012-04-06,84
2181,127931,0,movie,"Auckland, New Zealand",2008-11-24,43
453,96907,0,movie,北京,2008-02-27,34
2288,4935,1,book,上海,2011-05-24,73
1489,19763,1,book,湖北武汉,2009-12-01,56
2641,115925,1,movie,上海,2007-04-05,24
668,127920,1,movie,广东深圳,2010-11-17,67
2585,127396,1,movie,"Budapest, Hungary",2007-10-15,30
2639,195682,0,music,贵州贵阳,2006-08-22,16
1718,98383,1,movie,江苏苏州,2013-05-11,97
1661,126138,1,movie,广东广州,2008-12-24,44
1192,126280,0,movie,广东广州,2006-04-15,12
495,104282,0,movie,"Kyoto, Japan",2010-01-14,57
1853,109968,0,movie,北京,2007-11-03,31
2537,123111,1,movie,"Albany, United States",2009-06-01,50
1513,96442,1,movie,北京,2008-01-28,33
614,116951,0,movie,"Gyumri, Armenia",2010-08-02,64
1733,99888,1,movie,香港,2011-04-15,72
2663,98421,0,movie,浙江杭州,2008-12-30,44
1557,129861,1,movie,浙江宁波,2010-03-21,59
1827,127395,1,movie,广东深圳,2007-10-04,30
2263,107575,1,movie,"Seattle, United States",2007-11-20,31
2717,112841,1,movie,北京,2009-03-06,47
2570,107787,1,movie,广东深圳,2008-05-20,37
1751,101026,1,movie,北京,2010-07-09,63
2660,127721,1,movie,上海,2005-10-07,6
112,127001,1,movie,吉林通化,2015-07-26,123
1155,98848,1,movie,新疆乌鲁木齐,2014-07-14,111
227,129199,0,movie,广东广州,2016-06-17,134
1890,192144,1,music,"New York City, United States",2007-08-04,28
2495,127807,1,movie,江苏南京,2010-02-18,58
552,128882,0,movie,,2010-03-25,59
2618,29090,1,book,"P'yŏngyang, North Korea",2012-11-12,91
1050,130550,0,movie,浙江杭州,2013-05-20,97
680,126200,0,movie,广东广州,2011-01-02,69
1873,39873,0,book,北京,2011-01-05,69
2445,129189,1,movie,北京,2005-07-18,3
1138,101703,1,movie,上海,2014-05-22,109
532,95983,1,movie,Anguilla,2010-02-28,58
1449,84647,1,book,"昆山, 苏州",2010-08-14,64
2712,127249,1,movie,上海,2007-11-29,31
1944,145765,1,music,"Hiroshima, Japan",2008-03-08,35
122,108512,1,movie,北京,2015-09-14,125
2151,172259,1,music,天津,2011-08-01,76
1050,114484,1,movie,浙江杭州,2013-05-20,97
2023,138827,0,music,北京,2008-10-10,42
181,95985,0,movie,上海,2016-02-10,130
1844,114836,0,movie,福建泉州,2010-03-23,59
355,100276,0,movie,广东广州,2017-05-12,145
1230,102166,0,movie,北京,2008-12-23,44
2155,129834,1,movie,上海,2011-03-26,71
2148,100066,1,movie,北京,2011-04-27,72
2181,177786,0,music,"Auckland, New Zealand",2008-11-24,43
655,129635,0,movie,广东广州,2010-10-21,66
1583,142478,1,music,上海,2006-04-21,12
2240,60998,0,book,吉林长春,2006-07-04,15
1918,30599,1,book,北京,2009-11-12,55
1543,130489,1,movie,"台南, 台湾",2012-09-25,89
1287,100108,0,movie,,2009-03-19,47
2372,90500,1,book,广西北海,2012-01-28,81
2585,119252,0,movie,"Budapest, Hungary",2007-10-15,30
2608,113642,0,movie,湖北武汉,2012-05-17,85
2251,127267,1,movie,江苏南京,2010-01-27,57
2099,200841,1,music,北京,2007-10-20,30
2014,111209,1,movie,陕西西安,2012-04-06,84
506,104195,1,movie,北京,2010-01-28,57
1887,129966,0,movie,上海,2010-01-27,57
466,25959,1,book,上海,2008-06-09,38
1614,124274,0,movie,"Berlin, Germany",2010-08-08,64
1421,103566,0,movie,山东德州,2007-03-13,23
2490,35799,1,book,广东广州,2010-02-24,58
872,108364,1,movie,北京,2012-01-27,81
1295,96905,1,movie,北京,2009-07-26,51
2429,111117,1,movie,"New York City, United States",2008-03-22,35
1340,105712,1,movie,陕西西安,2010-06-29,62
2159,123639,1,movie,北京,2009-05-27,49
1495,129034,0,movie,北京,2007-06-13,26
793,127921,0,movie,广东珠海,2011-08-18,76
1318,140018,1,music,湖南长沙,2006-07-24,15
2218,185548,0,music,"Barcelona, Spain",2010-10-18,66
1052,99103,0,movie,广东广州,2013-05-28,97
2447,195882,1,music,北京,2010-09-23,65
594,121469,1,movie,北京,2009-05-22,49
2133,117361,0,movie,浙江杭州,2008-01-03,33
2346,122640,1,movie,河北廊坊,2006-02-10,10
954,95978,1,movie,山东威海,2012-08-11,88
844,129156,1,movie,"台南, 台湾",2011-12-13,80
2035,129466,1,movie,北京,2011-03-07,71
2456,127946,1,movie,福建厦门,2010-02-09,58
1517,96080,1,movie,上海,2010-04-13,60
878,128133,1,movie,"Toronto, Canada",2012-02-04,82
980,128639,1,movie,江苏南通,2012-10-14,90
1182,65116,1,book,北京,2006-02-28,10
453,128466,0,movie,北京,2008-02-27,34
1407,120008,1,movie,,2006-05-28,13
2045,81046,1,book,浙江杭州,2008-07-30,39
2077,96006,1,movie,北京,2011-10-31,78
1034,104162,1,movie,福建三明,2013-04-08,96
1763,124029,1,movie,北京,2008-08-20,40
1088,117068,1,movie,湖南长沙,2013-10-02,102
1528,129825,1,movie,"Seoul (Sŏul), South Korea",2010-12-07,68
1451,116819,0,movie,上海,2005-10-29,6
439,43787,0,book,上海,2007-11-30,31
2237,129087,1,movie,"Paris, France",2007-06-16,26
2600,112779,0,movie,北京,2008-03-04,35
1666,107747,1,movie,广西柳州,2013-04-15,96
